Kategori,Provinsi,Kota_Kabupaten,Kecamatan,Harga_Teks,Harga_IDR,Merk,Model,Tahun,Jarak_Tempuh,Tipe_Bahan_Bakar,Transmisi,Tipe_Penjual,Nama_Bursa_Mobil,Kapasitas_Mesin,Warna,Tipe_Bodi,URL_Detail
Mobil Bekas,Jawa Barat,Bandung Kab.,Bandung Kab.,Rp 430.000.000,430000000,Mazda,CX-9,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947675477
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 265.000.000,265000000,Honda,HRV,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947487277
Mobil Bekas,Jawa Barat,Bandung Kab.,Bandung Kab.,Rp 430.000.000,430000000,Honda,Honda,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947656178
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 430.000.000,430000000,Honda,CR-V,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947411454
Mobil Bekas,Jawa Barat,Bandung Kab.,Bandung Kab.,Rp 430.000.000,430000000,Mazda,CX-9,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947207741
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 430.000.000,430000000,Honda,GENIO,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/916845253
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 429.000.000,429000000,Mazda,CX-5,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947748656
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 429.000.000,429000000,Mazda,CX5,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947194470
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 427.000.000,427000000,Toyota,Silahkan,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947704534
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 427.000.000,427000000,Honda,CR-V,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947193865
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Toyota,Fortuner,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947786332
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Toyota,FT86,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947662854
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Honda,RS,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947567244
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Toyota,FT86,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947455973
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 355.000.000,355000000,Honda,8rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947679042
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 220.000.000,220000000,Wuling,Binguo,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947588828
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 285.000.000,285000000,Mazda,59.000,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947477764
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 89.000.000,89000000,Suzuki,SX4,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947694955
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 400.000.000,400000000,BMW,X1,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947198975
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 189.000.000,189000000,Honda,E,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947377912
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 199.000.000,199000000,Mitsubishi,53RB!,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/945894351
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 228.000.000,228000000,Mitsubishi,Xpander,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947351290
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 159.000.000,159000000,Toyota,ALPHARD,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/945933758
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Honda,CR-V,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947295174
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Honda,Estilo,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947293591
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Lexus,RX200T,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947256419
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 425.000.000,425000000,Suzuki,Jimny,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/946706422
Mobil Bekas,Jawa Barat,Bandung Kota,Bandung Kota,Rp 355.000.000,355000000,GWM,ORA,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947786421
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 120.000.000,120000000,Nissan,Serena,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947744698
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 233.000.000,233000000,Honda,IT,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947832874
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 285.000.000,285000000,Peugeot,5008,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947796949
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 369.000.000,369000000,Suzuki,Jimny,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947701349
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 875.000.000,875000000,Porsche,Porsche,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826748
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 135.000.000,135000000,Toyota,Harrier,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826729
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 330.000.000,330000000,Honda,HR-V,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826666
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 1.047.000.000,1047000000,Mercedes-Benz,MERCEDES,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826531
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 115.000.000,115000000,Suzuki,GL,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826529
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 430.000.000,430000000,Toyota,FT,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947484062
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 2.385.000.000,2385000000,Lamborghini,GALLARDO,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947245021
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 325.000.000,325000000,Toyota,43rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947572610
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 165.000.000,165000000,Suzuki,BETA,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826185
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 220.000.000,220000000,Honda,Jazz,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826159
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 199.000.000,199000000,Lexus,Rx270,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947826018
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 675.000.000,675000000,Hyundai,All,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947825949
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 362.000.000,362000000,Toyota,vrz,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947825838
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 2.095.000.000,2095000000,Toyota,Landcruiser,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947726671
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 405.000.000,405000000,Suzuki,AKSESORIS,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947533188
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 335.000.000,335000000,Mercedes-Benz,7,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947499450
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 260.000.000,260000000,Toyota,V,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947825602
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 375.000.000,375000000,Toyota,Camry,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947825427
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 180.000.000,180000000,Mitsubishi,49rb],NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947825011
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 83.500.000,83500000,Isuzu,PANTHER,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824967
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 255.000.000,255000000,Toyota,Voxy,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824808
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 375.000.000,375000000,Toyota,FORTUNER,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947107999
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 895.000.000,895000000,BMW,17Rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947617070
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 153.000.000,153000000,Nissan,X-Trail,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824766
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 130.000.000,130000000,Volkswagen,Polo,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824740
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 365.000.000,365000000,Mitsubishi,Sport,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824700
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 370.000.000,370000000,Mercedes-Benz,Mercedes,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824449
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 268.000.000,268000000,Hyundai,HYUNDAI,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824370
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 523.000.000,523000000,Mitsubishi,ODO,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824362
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 295.000.000,295000000,Honda,Odyssey,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824245
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 1.241.000.000,1241000000,Lexus,LEXUS,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824206
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 189.000.000,189000000,Mitsubishi,L300,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824194
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 355.000.000,355000000,Toyota,Innova,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824163
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 135.000.000,135000000,Honda,CRV,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947824016
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 170.000.000,170000000,Honda,City,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947823945
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 599.000.000,599000000,Mercedes-Benz,Mercedes,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947823892
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 459.000.000,459000000,Toyota,Innova,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947823864
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 580.000.000,580000000,Toyota,Alphard,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947823859
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 198.000.000,198000000,Toyota,38,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947714764
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 240.000.000,240000000,Mitsubishi,50JT],NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947325804
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 128.000.000,128000000,Honda,Accord,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947823512
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 650.000.000,650000000,BMW,13RB),NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/945644867
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 260.000.000,260000000,Toyota,Camry,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822821
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 205.000.000,205000000,Toyota,Alphard,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822670
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 365.000.000,365000000,Mercedes-Benz,Benz,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822508
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 305.000.000,305000000,Toyota,DP,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822495
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 153.000.000,153000000,Nissan,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822314
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 175.000.000,175000000,Toyota,KM],NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947666780
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 315.000.000,315000000,Toyota,KM,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947739148
Mobil Bekas,Jawa Barat,Bekasi Kota,Bekasi Kota,Rp 210.000.000,210000000,Mitsubishi,ULTIMATE,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947310311
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 295.000.000,295000000,Honda,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822259
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 185.000.000,185000000,Honda,HR-V,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822231
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 189.000.000,189000000,Mitsubishi,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822216
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 115.000.000,115000000,Subaru,XV,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822211
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 355.000.000,355000000,Toyota,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822181
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 535.000.000,535000000,BYD,16rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822179
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 120.000.000,120000000,Honda,Accord,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822166
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 135.000.000,135000000,Honda,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822146
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 459.000.000,459000000,Mazda,10rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822134
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 439.000.000,439000000,Toyota,kijang,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822104
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 195.000.000,195000000,Toyota,15k],NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822071
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 275.000.000,275000000,BMW,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822048
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 319.000.000,319000000,Honda,55rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822034
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 580.000.000,580000000,Toyota,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947822000
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 359.000.000,359000000,Honda,7rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821991
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 235.000.000,235000000,Honda,hrv,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821931
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 195.000.000,195000000,MG,32rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821888
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 305.000.000,305000000,Chery,10rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821829
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 225.000.000,225000000,Toyota,14rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821763
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 1.155.000.000,1155000000,BMW,rban,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821708
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 145.000.000,145000000,Suzuki,27rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821658
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 365.000.000,365000000,Toyota,voxy,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821612
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 440.000.000,440000000,Hyundai,palisade,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821565
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 405.000.000,405000000,Mitsubishi,2rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821515
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 415.000.000,415000000,Toyota,40rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947821012
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 128.000.000,128000000,Honda,SALE:,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820999
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 269.000.000,269000000,Chery,3rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820946
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 445.000.000,445000000,Toyota,47rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820814
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 269.000.000,269000000,Nissan,terra,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820682
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 235.000.000,235000000,Suzuki,7rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820601
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 165.000.000,165000000,Mazda,Biante,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947120858
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 315.000.000,315000000,Toyota,26rb,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820528
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 535.000.000,535000000,Mitsubishi,Pajero,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947820267
Mobil Bekas,Jakarta D.K.I.,Jakarta Utara,Jakarta Utara,Rp 390.000.000,390000000,Lexus,KM,NA,NA,NA,NA,Individu / Dealer,Penjual Perorangan,NA,NA,NA,https://www.olx.co.id/item/947693338
